[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.728Z - Started listening on: \\.\pipe\nx\C:\Users\tamph\AppData\Local\Temp\bf83c2739ed9ec946485\d.sock
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.741Z - [WATCHER]: Subscribed to changes within: D:\Workspace\angular\chat-app (native)
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.745Z - Established a connection. Number of open connections: 1
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.752Z - Closed a connection. Number of open connections: 0
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.753Z - Established a connection. Number of open connections: 1
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.758Z - [REQUEST]: Client Request for Project Graph Received
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.833Z - Time taken for 'loadSpecifiedNxPlugins' 6.516400000000033ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.860Z - Time taken for 'Load Nx Plugin: D:\Workspace\angular\chat-app\.nx\installation\node_modules\nx\src\plugins\package-json' 1095.054ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.910Z - Time taken for 'Load Nx Plugin: D:\Workspace\angular\chat-app\.nx\installation\node_modules\nx\src\plugins\project-json\build-nodes\project-json' 1143.8874ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.951Z - Time taken for 'loadDefaultNxPlugins' 1172.3215ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.987Z - Time taken for 'build-project-configs' 13.68769999999995ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.999Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:43.771Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:43.836Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:44.491Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:44.761Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:47.750Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:47.750Z - [REQUEST]: chat-app/src/app/shared/components/message/message.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:47.750Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:47.771Z - Time taken for 'hash changed files from watcher' 4.457900000736117ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:47.785Z - Time taken for 'build-project-configs' 15.962999999523163ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:47.799Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:47.800Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:47.800Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:00:47.800Z - Time taken for 'total execution time for createProjectGraph()' 9.784099999815226ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:11.314Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:11.319Z - [WATCHER]: chat-app/src/app/shared/components/messages/messages.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:11.952Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:17.724Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:17.724Z - [REQUEST]: chat-app/src/app/shared/components/messages/messages.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:17.724Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:17.733Z - Time taken for 'hash changed files from watcher' 0.9696000013500452ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:17.736Z - Time taken for 'build-project-configs' 3.121799999848008ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:17.747Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:17.748Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:17.748Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:01:17.748Z - Time taken for 'total execution time for createProjectGraph()' 6.006300000473857ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:02:13.081Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:08.915Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:08.941Z - [WATCHER]: chat-app/src/app/shared/components/message/message.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:09.799Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:15.372Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:15.373Z - [REQUEST]: chat-app/src/app/shared/components/message/message.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:15.374Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:15.434Z - Time taken for 'hash changed files from watcher' 22.11270000040531ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:15.552Z - Time taken for 'build-project-configs' 115.40200000070035ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:15.590Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:15.591Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:15.591Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:04:15.591Z - Time taken for 'total execution time for createProjectGraph()' 28.33830000087619ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:05:10.665Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:05:10.727Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:28.783Z - [WATCHER]: chat-app/src/app/shared/components/message/message.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:28.786Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:29.273Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:35.194Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:35.194Z - [REQUEST]: chat-app/src/app/shared/components/message/message.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:35.194Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:35.216Z - Time taken for 'hash changed files from watcher' 2.6493999995291233ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:35.240Z - Time taken for 'build-project-configs' 23.166699999943376ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:35.266Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:35.268Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:35.268Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:06:35.269Z - Time taken for 'total execution time for createProjectGraph()' 18.11199999973178ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:14.137Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:14.142Z - [WATCHER]: chat-app/src/app/shared/components/message/message.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:15.644Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:17.642Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:17.705Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:18.717Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:19.080Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:20.572Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:20.573Z - [REQUEST]: chat-app/src/app/shared/components/message/message.component.scss
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:20.573Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:20.630Z - Time taken for 'hash changed files from watcher' 21.52559999935329ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:20.783Z - Time taken for 'build-project-configs' 151.71030000038445ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:20.865Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:20.867Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:20.868Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:07:20.868Z - Time taken for 'total execution time for createProjectGraph()' 70.1362000014633ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:06.561Z - [WATCHER]: chat-app/src/app/shared/components/messages/messages.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:06.562Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:07.207Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:12.980Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:12.980Z - [REQUEST]: chat-app/src/app/shared/components/messages/messages.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:12.980Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:12.993Z - Time taken for 'hash changed files from watcher' 2.366600001230836ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:13.005Z - Time taken for 'build-project-configs' 6.392699999734759ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:13.023Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:13.024Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:13.025Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:08:13.025Z - Time taken for 'total execution time for createProjectGraph()' 9.759099999442697ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:09:08.335Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:52.663Z - [WATCHER]: chat-app/src/app/shared/components/messages/messages.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:52.666Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:53.033Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:59.076Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:59.079Z - [REQUEST]: chat-app/src/app/shared/components/messages/messages.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:59.079Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:59.096Z - Time taken for 'hash changed files from watcher' 3.2695000004023314ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:59.107Z - Time taken for 'build-project-configs' 8.83390000090003ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:59.120Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:59.122Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:59.122Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:10:59.122Z - Time taken for 'total execution time for createProjectGraph()' 7.839500000700355ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:11:53.814Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:30.052Z - [WATCHER]: chat-app/src/app/shared/components/messages/messages.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:30.054Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:32.634Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:33.818Z - [WATCHER]: chat-app/src/app/shared/components/messages/messages.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:33.822Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:35.920Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:36.498Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:36.498Z - [REQUEST]: chat-app/src/app/shared/components/messages/messages.component.scss,chat-app/src/app/shared/components/messages/messages.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:36.498Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:36.550Z - Time taken for 'hash changed files from watcher' 25.749399999156594ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:36.613Z - Time taken for 'build-project-configs' 69.9676999989897ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:36.647Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:36.648Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:36.649Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:36.652Z - Time taken for 'total execution time for createProjectGraph()' 28.552000001072884ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:38.057Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:12:39.136Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:15:59.187Z - [WATCHER]: chat-app/src/app/shared/components/messages/messages.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:15:59.194Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:05.627Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:05.627Z - [REQUEST]: chat-app/src/app/shared/components/messages/messages.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:05.627Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:05.691Z - Time taken for 'hash changed files from watcher' 26.394199999049306ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:05.791Z - Time taken for 'build-project-configs' 97.54609999991953ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:05.853Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:05.856Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:05.856Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:05.857Z - Time taken for 'total execution time for createProjectGraph()' 41.79679999873042ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:07.005Z - [WATCHER]: chat-app/src/app/shared/components/messages/messages.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:07.007Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:08.377Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:10.057Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:13.415Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:13.415Z - [REQUEST]: chat-app/src/app/shared/components/messages/messages.component.scss
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:13.415Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:13.428Z - Time taken for 'hash changed files from watcher' 1.0010999999940395ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:13.454Z - Time taken for 'build-project-configs' 13.491799999028444ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:13.479Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:13.482Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:13.482Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:16:13.483Z - Time taken for 'total execution time for createProjectGraph()' 17.024900000542402ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:22.807Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:22.839Z - [WATCHER]: chat-app/src/app/shared/components/messages/messages.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:24.825Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:27.736Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:29.323Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:29.323Z - [REQUEST]: chat-app/src/app/shared/components/messages/messages.component.scss
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:29.323Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:29.381Z - Time taken for 'hash changed files from watcher' 62.428999999538064ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:29.562Z - Time taken for 'build-project-configs' 179.03009999915957ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:29.626Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:29.628Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:29.628Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:24:29.628Z - Time taken for 'total execution time for createProjectGraph()' 52.13619999960065ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:11.946Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:11.952Z - [WATCHER]: chat-app/src/app/shared/components/messages/messages.component.scss was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:12.846Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:18.384Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:18.384Z - [REQUEST]: chat-app/src/app/shared/components/messages/messages.component.scss
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:18.384Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:18.431Z - Time taken for 'hash changed files from watcher' 20.734100000932813ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:18.504Z - Time taken for 'build-project-configs' 76.85999999940395ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:18.524Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:18.524Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:18.524Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T07:28:18.524Z - Time taken for 'total execution time for createProjectGraph()' 15.856499999761581ms
[NX v21.2.4 Daemon Server] - 2025-07-17T07:29:14.104Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:29:20.243Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:29:20.252Z - [WATCHER]: chat-app/src/app/shared/components/messages/messages.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T07:29:20.996Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T07:29:26.661Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
